0.000000000000000000e+00,1.895982785741304188e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.951994375015665195e+00
9.220941970974125823e-01,1.857515630278700480e-01,2.948152836887224737e+00,1.934425830779725186e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.955838318549172339e+00
9.320941970974125912e-01,1.487463287214526031e-01,2.911718795784257630e+00,2.301789389944197683e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.992534620968692938e+00
9.420941970974126001e-01,1.112313044022976427e-01,2.875720399725666621e+00,2.669703173567999355e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.029217435115037826e+00
9.520941970974126090e-01,7.317145596165988697e-02,2.840124974447785888e+00,3.038388095828206126e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.065902629138754332e+00
9.620941970974126178e-01,3.453041673402516831e-02,2.804900052170336000e+00,3.408088633110661347e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.102604405070140459e+00
9.720941970974126267e-01,-4.729856652363187072e-03,2.770013130022371151e+00,3.779075683302753896e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.139335372403526669e+00
9.820941970974126356e-01,-4.464948424662065762e-02,2.735431422108560717e+00,4.151650094866588536e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.176106593547394663e+00
9.920941970974126445e-01,-8.527113732413313385e-02,2.701121597413916220e+00,4.526147021500932510e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.212927602245679193e+00
1.002094197097412653e+00,-1.266406119395482865e-01,2.667049495033583018e+00,4.902941309063046371e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.249806395080157895e+00
1.012094197097412662e+00,-1.688075338697243855e-01,2.633179806970113113e+00,5.282454191008781885e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.286749395154918041e+00
1.022094197097412671e+00,-2.118262387153953263e-01,2.599475716843986373e+00,5.665161665533056112e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.323761385980584571e+00
1.032094197097412680e+00,-2.557568873171562340e-01,2.565898480121262093e+00,6.051605064325524808e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.360845412344118710e+00
1.042094197097412689e+00,-3.006669006531351163e-01,2.532406926796319180e+00,6.442404531884784458e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.398002643478186258e+00
1.052094197097412698e+00,-3.466328353186875488e-01,2.498956865503858982e+00,6.838276376340971519e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.435232192027063647e+00
1.062094197097412707e+00,-3.937428711440219553e-01,2.465500351971026127e+00,7.240055801320753881e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.472530881020549298e+00
1.072094197097412716e+00,-4.369747797646956755e-01,2.435498638508770686e+00,7.605579125581835020e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.505978029001172835e+00
1.082094197097412724e+00,-3.887534456807282823e-01,2.469005395716175055e+00,7.197680875557443958e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.468622247891056443e+00
1.092094197097412733e+00,-3.417677529656068525e-01,2.502458856838068346e+00,6.796563303928033761e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.431330575758072765e+00
1.102094197097412742e+00,-2.959162923224253339e-01,2.535911086939419690e+00,6.401259467134077230e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.394108492329340976e+00
1.112094197097412751e+00,-2.511122409520668008e-01,2.569409598380967275e+00,6.010947873759229232e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.356958922074915641e+00
1.122094197097412760e+00,-2.072801031750555190e-01,2.602998234532737154e+00,5.624923243987102195e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.319882527035772135e+00
1.132094197097412769e+00,-1.643532972920752067e-01,2.636717885371206549e+00,5.242574422165191539e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.282877933930294478e+00
1.142094197097412778e+00,-1.222723333325903133e-01,2.670607071759403706e+00,4.863367492080715171e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.245941910193474111e+00
1.152094197097412787e+00,-8.098341649223220196e-02,2.704702433602882650e+00,4.486832642605588228e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.209069496589160408e+00
1.162094197097412795e+00,-4.043735980814634756e-02,2.739039142719939868e+00,4.112553857524374190e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.172254102691717481e+00
1.172094197097412804e+00,-5.887248839993774931e-04,2.773651258896951077e+00,3.740160735727229846e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.135487569752954506e+00
1.182094197097412813e+00,3.860486747537007768e-02,2.808572043187444134e+00,3.369321948312564152e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.098760204034627375e+00
1.192094197097412822e+00,7.718329909041343750e-02,2.843834239876934067e+00,2.999739971316328635e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.062060782456999863e+00
1.202094197097412831e+00,1.151844201185326655e-01,2.879470336712647960e+00,2.631146826172391928e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.025376531375595146e+00
1.212094197097412840e+00,1.526444423802352235e-01,2.915512811813543159e+00,2.263300627337230808e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.988693078251408508e+00
1.222094197097412849e+00,1.895982785741304188e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.951994375015665195e+00
1.222094197097412849e+00,1.895982785741304188e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.951994375015665195e+00
1.232094197097412858e+00,2.260798417762493739e-01,2.988948211209557559e+00,1.528995753383843303e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.915262590856066094e+00
1.242094197097412867e+00,2.621223168771519840e-01,3.026408233471260534e+00,1.162161222141977618e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.878477970972559419e+00
1.252094197097412875e+00,2.977584137128526653e-01,3.064409354499380012e+00,7.953187113279291953e-02,2.951994375015664751e+00,1.895982785741291143e-01,2.841618656458168246e+00
1.262094197097412884e+00,3.330206104023610281e-01,3.102987786114422608e+00,4.283244955516598423e-02,2.951994375015664751e+00,1.895982785741291143e-01,2.804660458758521990e+00
1.272094197097412893e+00,3.679413946928420387e-01,3.142181378473792197e+00,6.105083836860229415e-03,2.951994375015664751e+00,1.895982785741291143e-01,2.767576580017077070e+00
1.282094197097412902e+00,4.025535108698531372e-01,3.182030013397938895e+00,-3.066144910192424369e-02,2.951994375015664751e+00,1.895982785741291143e-01,2.730337267837355419e+00
1.292094197097412911e+00,4.368902199869120206e-01,3.222576070082023847e+00,-6.747684299936693164e-02,2.951994375015664751e+00,1.895982785741291143e-01,2.692909389329233960e+00
1.302094197097412920e+00,4.709855818303997910e-01,3.263864986922380140e+00,-1.043492566036807317e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.655255904381755183e+00
1.312094197097412929e+00,5.048747682187502139e-01,3.305945950881824746e+00,-1.412852803404715252e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.617335211373886583e+00
1.322094197097412938e+00,5.385944190528473285e-01,3.348872756764896597e+00,-1.782898734459921752e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.579100329188075857e+00
1.332094197097412946e+00,5.721830552047962870e-01,3.392704894541454852e+00,-2.153662684855116582e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.540497866198944799e+00
1.342094197097412955e+00,6.056815666503738704e-01,3.437508945908825719e+00,-2.525158387404602967e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.501466706876385171e+00
1.352094197097412742e+00,6.391337967517244367e-01,3.483360406555399802e+00,-2.897379221731495869e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.461936323196989740e+00
1.362094197097412973e+00,6.725872578736180607e-01,3.530346099270522675e+00,-3.270295943012637707e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.421824566034048498e+00
1.372094197097412760e+00,7.060940150810225413e-01,3.578567433354490124e+00,-3.643853754113789423e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.381034741031606394e+00
1.382094197097412769e+00,6.760923016187678769e-01,3.535335524733814516e+00,-3.309382274307567928e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.417587073457717395e+00
1.392094197097412778e+00,6.426357880859339122e-01,3.488225488908481164e+00,-2.936395384387449625e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.457765015955695631e+00
1.402094197097412787e+00,6.091857267934737141e-01,3.442259554241370978e+00,-2.564099898877116868e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.497352200401314892e+00
1.412094197097412795e+00,5.756941734766209962e-01,3.397349540906658749e+00,-2.192527587541107659e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.536432147181780117e+00
1.422094197097412804e+00,5.421169367511803339e-01,3.353418892305231491e+00,-1.821687323908619816e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.575076487041010331e+00
1.432094197097412813e+00,5.084128466205598551e-01,3.310400187459491050e+00,-1.451567415651010551e-01,2.951994375015665195e+00,1.895982785741307797e-01,2.613347234488747173e+00
1.442094197097412822e+00,4.745431585561632470e-01,3.268233265529340237e+00,-1.082137414903683870e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.651298522683628978e+00
1.452094197097412831e+00,4.404710561758776177e-01,3.226863790913927055e+00,-7.133494865588752010e-02,2.951994375015664751e+00,1.895982785741291143e-01,2.688977951439697200e+00
1.462094197097412840e+00,4.061612314812327873e-01,3.186242137836413857e+00,-3.451393995760115851e-02,2.951994375015664751e+00,1.895982785741291143e-01,2.726427644103133652e+00
1.472094197097412849e+00,3.715795235674134722e-01,3.146322510242190340e+00,2.257281186254586278e-03,2.951994375015664751e+00,1.895982785741291143e-01,2.763685085259520502e+00
1.482094197097412858e+00,3.366926014194631112e-01,3.107062236855767878e+00,3.898824851965280308e-02,2.951994375015664751e+00,1.895982785741291143e-01,2.800783790278743801e+00
1.492094197097412867e+00,3.014676791419972357e-01,3.068421197628133257e+00,7.569002445103896470e-02,2.951994375015664751e+00,1.895982785741291143e-01,2.837753844006964066e+00
1.502094197097412875e+00,2.658722538641308808e-01,3.030361349187495446e+00,1.123752184747549843e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.874622336232993902e+00
1.512094197097412884e+00,2.298738578055422588e-01,2.992846324868340790e+00,1.490580326210998452e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.911413714595375790e+00
1.522094197097412893e+00,1.934398167025676851e-01,2.955841090561921458e+00,1.857543350406205274e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.948150070511819543e+00
1.533141295646119007e+00,1.857515630278700480e-01,2.948152836887224737e+00,1.934425830779725186e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.955838318549172339e+00
1.543141295646119016e+00,1.487463287214526031e-01,2.911718795784257630e+00,2.301789389944197683e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.992534620968692938e+00
1.553141295646119024e+00,1.112313044022976427e-01,2.875720399725666621e+00,2.669703173567999355e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.029217435115037826e+00
1.563141295646119033e+00,7.317145596165988697e-02,2.840124974447785888e+00,3.038388095828206126e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.065902629138754332e+00
1.573141295646119042e+00,3.453041673402516831e-02,2.804900052170336000e+00,3.408088633110661347e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.102604405070140459e+00
1.583141295646119051e+00,-4.729856652363187072e-03,2.770013130022371151e+00,3.779075683302753896e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.139335372403526669e+00
1.593141295646119060e+00,-4.464948424662065762e-02,2.735431422108560717e+00,4.151650094866588536e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.176106593547394663e+00
1.603141295646119069e+00,-8.527113732413313385e-02,2.701121597413916220e+00,4.526147021500932510e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.212927602245679193e+00
1.613141295646119078e+00,-1.266406119395482865e-01,2.667049495033583018e+00,4.902941309063046371e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.249806395080157895e+00
1.623141295646119087e+00,-1.688075338697243855e-01,2.633179806970113113e+00,5.282454191008781885e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.286749395154918041e+00
1.633141295646119096e+00,-2.118262387153953263e-01,2.599475716843986373e+00,5.665161665533056112e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.323761385980584571e+00
1.643141295646119104e+00,-2.557568873171562340e-01,2.565898480121262093e+00,6.051605064325524808e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.360845412344118710e+00
1.653141295646119113e+00,-3.006669006531351163e-01,2.532406926796319180e+00,6.442404531884784458e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.398002643478186258e+00
1.663141295646119122e+00,-3.466328353186875488e-01,2.498956865503858982e+00,6.838276376340971519e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.435232192027063647e+00
1.673141295646119131e+00,-3.937428711440219553e-01,2.465500351971026127e+00,7.240055801320753881e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.472530881020549298e+00
1.683141295646119140e+00,-4.369747797646956755e-01,2.435498638508770686e+00,7.605579125581835020e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.505978029001172835e+00
1.693141295646119149e+00,-3.887534456807282823e-01,2.469005395716175055e+00,7.197680875557443958e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.468622247891056443e+00
1.703141295646119158e+00,-3.417677529656068525e-01,2.502458856838068346e+00,6.796563303928033761e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.431330575758072765e+00
1.713141295646119167e+00,-2.959162923224253339e-01,2.535911086939419690e+00,6.401259467134077230e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.394108492329340976e+00
1.723141295646119175e+00,-2.511122409520668008e-01,2.569409598380967275e+00,6.010947873759229232e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.356958922074915641e+00
1.733141295646119184e+00,-2.072801031750555190e-01,2.602998234532737154e+00,5.624923243987102195e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.319882527035772135e+00
1.743141295646119193e+00,-1.643532972920752067e-01,2.636717885371206549e+00,5.242574422165191539e-01,2.951994375015665195e+00,1.895982785741307797e-01,3.282877933930294478e+00
1.753141295646119202e+00,-1.222723333325903133e-01,2.670607071759403706e+00,4.863367492080715171e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.245941910193474111e+00
1.763141295646119211e+00,-8.098341649223220196e-02,2.704702433602882650e+00,4.486832642605588228e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.209069496589160408e+00
1.773141295646119220e+00,-4.043735980814634756e-02,2.739039142719939868e+00,4.112553857524374190e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.172254102691717481e+00
1.783141295646119229e+00,-5.887248839993774931e-04,2.773651258896951077e+00,3.740160735727229846e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.135487569752954506e+00
1.793141295646119238e+00,3.860486747537007768e-02,2.808572043187444134e+00,3.369321948312564152e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.098760204034627375e+00
1.803141295646119246e+00,7.718329909041343750e-02,2.843834239876934067e+00,2.999739971316328635e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.062060782456999863e+00
1.813141295646119255e+00,1.151844201185326655e-01,2.879470336712647960e+00,2.631146826172391928e-01,2.951994375015664751e+00,1.895982785741291143e-01,3.025376531375595146e+00
1.823141295646119264e+00,1.526444423802352235e-01,2.915512811813543159e+00,2.263300627337230808e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.988693078251408508e+00
1.833141295646119273e+00,1.895982785741304188e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.951994375015664751e+00,1.895982785741291143e-01,2.951994375015665195e+00
